Epoch: 140, Loss: 0.1466, Train: 100.00%, Valid: 67.00%, Test In: 68.64% Test OOD1: 61.18% Test OOD2: 50.84% Test OOD3: 58.24% 
Epoch: 141, Loss: 0.1546, Train: 100.00%, Valid: 66.96%, Test In: 68.58% Test OOD1: 60.99% Test OOD2: 50.77% Test OOD3: 58.10% 
Epoch: 142, Loss: 0.1510, Train: 100.00%, Valid: 66.93%, Test In: 68.59% Test OOD1: 61.24% Test OOD2: 50.71% Test OOD3: 58.23% 
Epoch: 143, Loss: 0.1556, Train: 100.00%, Valid: 67.07%, Test In: 68.64% Test OOD1: 61.30% Test OOD2: 50.86% Test OOD3: 58.31% 
Epoch: 144, Loss: 0.1465, Train: 100.00%, Valid: 67.23%, Test In: 68.64% Test OOD1: 61.14% Test OOD2: 50.96% Test OOD3: 58.27% 
Epoch: 145, Loss: 0.1536, Train: 100.00%, Valid: 67.21%, Test In: 68.59% Test OOD1: 61.39% Test OOD2: 50.88% Test OOD3: 58.32% 
Epoch: 146, Loss: 0.1449, Train: 100.00%, Valid: 67.30%, Test In: 68.59% Test OOD1: 61.41% Test OOD2: 50.89% Test OOD3: 58.36% 
Epoch: 147, Loss: 0.1501, Train: 100.00%, Valid: 67.40%, Test In: 68.65% Test OOD1: 60.97% Test OOD2: 50.92% Test OOD3: 58.27% 
Epoch: 148, Loss: 0.1412, Train: 100.00%, Valid: 67.28%, Test In: 68.65% Test OOD1: 60.94% Test OOD2: 50.88% Test OOD3: 58.26% 
Epoch: 149, Loss: 0.1423, Train: 100.00%, Valid: 67.22%, Test In: 68.58% Test OOD1: 61.12% Test OOD2: 50.83% Test OOD3: 58.31% 
Epoch: 150, Loss: 0.1511, Train: 100.00%, Valid: 67.25%, Test In: 68.58% Test OOD1: 61.05% Test OOD2: 50.86% Test OOD3: 58.30% 
Epoch: 151, Loss: 0.1399, Train: 100.00%, Valid: 67.34%, Test In: 68.58% Test OOD1: 60.85% Test OOD2: 50.88% Test OOD3: 58.20% 
Epoch: 152, Loss: 0.1448, Train: 100.00%, Valid: 67.36%, Test In: 68.46% Test OOD1: 60.98% Test OOD2: 50.86% Test OOD3: 58.15% 
Epoch: 153, Loss: 0.1450, Train: 100.00%, Valid: 67.35%, Test In: 68.33% Test OOD1: 60.81% Test OOD2: 50.89% Test OOD3: 57.99% 
